ID ,Primary_Property_ID ,Property_Name,SV ,Agoda,MMT ,Booking ,Airbnb
289,289,Sara's Chalet One,https://www.stayvista.com/villa/saras-chalet,https://www.agoda.com/himalayan-view-villa-w-bkfst-lawn-bbq-bonfire/hotel/nainital-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201903221218312413&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000237145https://www.makemytrip.com/hotels/hotel-details/?hotelId=,,https://www.airbnb.com/rooms/653408453182488821
290,289,Sara's Chalet Two,https://www.stayvista.com/villa/saras-chalet-two,https://www.agoda.com/en-in/en-in/summerhouse-breakfast-himalyan-view-mukhteshwar/hotel/nainital-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201903221218312413&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000237145https://www.makemytrip.com/hotels/hotel-details/?hotelId=,,https://www.airbnb.com/rooms/653408453182488821
291,289,Sara's Chalet Three,https://www.stayvista.com/villa/saras-chalet-three,https://www.agoda.com/en-in/3br-swiss-like-chalet-in-mukteshwar-w-360-views/hotel/nainital-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201903221218312413&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000237145https://www.makemytrip.com/hotels/hotel-details/?hotelId=,,https://www.airbnb.com/rooms/653408453182488821
300,300,Greenwood Bungalow,https://www.stayvista.com/villa/greenwood-bungalow-6-bhk-villa-in-ooty-with-spacious-rooms,https://www.agoda.com/en-in/greenwood-bungalow-by-vista-rooms/hotel/ooty-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201903131849527218&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000236557https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/greenwood-bungalow-by-vista-rooms.html,https://www.airbnb.com/rooms/31814231
301,301,Tulip Terraces,https://www.stayvista.com/villa/tulip-terraces,https://www.agoda.com/en-in/stayvista-at-sierra-tulip-terraces/hotel/manali-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201903261941503676&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000237534https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/thea-homes.html,https://www.airbnb.com/rooms/1309281799190914739
302,302,Villa Arcadia,https://www.stayvista.com/villa/villa-arcadia-candolim-3-bhk-villa-in-goa-with-private-pool-and-spacious-rooms,#REF!,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201909121124584427&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000268914https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/villa-arcadia.html,https://www.airbnb.com/rooms/1572932592590491421
305,305,Magnolia Villa,https://www.stayvista.com/villa/magnolia-villa-5-bhk-villa-in-alibaug-with-private-pool-and-spacious-rooms,https://www.agoda.com/en-gb/magnolia-villa-by-vieda-part-of-stayvista/hotel/zirad-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202210281048464131&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000425024https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-the-magnolia-villa.html,https://www.airbnb.com/rooms/658589546838278356
308,308,Tall Silver,https://www.stayvista.com/villa/tall-silver,https://www.agoda.com/en-in/en-in/tall-silver-by-vista-rooms-h10696433/hotel/coorg-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201904051708438613&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000240463https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/tall-silver-by-vista-rooms.html,https://www.airbnb.com/rooms/39589386
314,314,Trillium Hospitalities,https://www.stayvista.com/villa/b-22-autumn-wada-3-bhk-villa-in-mumbai-with-private-pool-and-spacious-rooms,https://www.agoda.com/en-in/spring-by-vista-rooms/hotel/vikramgad-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201905041424395060&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000245164https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/sping-by-vista-rooms.html,https://www.airbnb.com/rooms/32200571
315,315,Trillium Hospitalities,https://www.stayvista.com/villa/b-24-spring-wada-3-bhk-villa-in-mumbai-with-private-pool-and-spacious-rooms,https://www.agoda.com/en-in/en-in/spring-by-vista-rooms/hotel/vikramgad-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201905211003074867&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000247832https://www.makemytrip.com/hotels/hotel-details/?hotelId=,,https://www.airbnb.com/rooms/32201582
317,317,Shubmann Villa - Wada,https://www.stayvista.com/villa/shubmann-villa-wada-3-bhk-villa-in-mumbai-with-private-pool-and-spacious-rooms,https://www.agoda.com/en-gb/shubmann-by-vista-rooms/hotel/mumbai-in.html?adults=2&rooms=1&checkIn=2026-06-24&los=2,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201905211619441589&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000247830https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/shumann-by-vista-rooms-wada.html,https://www.airbnb.com/rooms/32174190
318,1749,Nivaant Farms,https://www.stayvista.com/villa/nivaant-farms-5-bhk-villa-in-karjat-with-private-pool-and-spacious-rooms,https://www.agoda.com/nivaant-farms-by-vista-rooms/hotel/khopoli-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201907161201449124&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000256297https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/nivaant-farms-by-vista-rooms.html,
324,300,4 Rooms @ Greenwood Bungalow,https://www.stayvista.com/villa/4-rooms-at-greenwood-bungalow-4-bhk-villa-in-ooty-with-spacious-rooms,https://www.agoda.com/en-in/greenwood-bungalow-by-vista-rooms-h10696435/hotel/ooty-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201903131849527218&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000236557https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/greenwood-bungalow-by-vista-rooms.html,https://www.airbnb.com/rooms/31814231
329,329,Shiraz Villa,https://www.stayvista.com/villa/shiraz-villa-4-bhk-villa-in-lonavala-with-spacious-rooms,,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201906281547183969&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000254204https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/shiraz-villa-by-vista-rooms.html,https://www.airbnb.com/rooms/1212829107870749946
347,347,Suswa Homestays at the Dudly Manor,https://www.stayvista.com/villa/2-cottages-at-dudly-manor,https://www.agoda.com/en-in/dudley-manor-by-vista-rooms/hotel/dehradun-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201909121138367458&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000268929https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/dudly-manor-by-vista-rooms.html,https://www.airbnb.com/rooms/653962523645036913
348,347,Suswa Homestays at the Dudley Manor,https://www.stayvista.com/villa/1-cottage-at-dudly-manor,https://www.agoda.com/en-in/dudley-manor-by-vista-rooms/hotel/dehradun-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202304101439458999&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000455536https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/dudly-manor-by-vista-rooms.html,https://www.airbnb.com/rooms/653962523645036913
350,187,Shivom Villa 4,https://www.stayvista.com/villa/grams-at-shivom-pawna-female-dorms-6-beds,,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201901161241588361&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000225529https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/shivom-villa-8.html,https://www.airbnb.com/rooms/655561592151833988
357,357,Cottage in the Clouds,https://www.stayvista.com/villa/cottage-in-the-clouds,https://www.agoda.com/en-in/en-in/cottage-in-the-clouds-by-vista-rooms/hotel/mussoorie-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201907121635319157&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000254232https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/cottage-in-the-clouds-by-vista-rooms.html,https://www.airbnb.com/rooms/33350824
369,369,154 Pearl Beach,https://www.stayvista.com/villa/perola-do-mar,,,,
371,371,Crystal Homestay,https://www.stayvista.com/villa/crystal-homestay,https://www.agoda.com/en-in/en-in/crystal-homestay-by-vista-rooms-h26900040/hotel/coorg-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201508222032048065&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000136669https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/crystal-homestay-by-vista-rooms.html,https://www.airbnb.com/rooms/7990371
373,373,The Hideout Farms - Kurukshetra,https://www.stayvista.com/villa/the-hideout-farms-kurukshetra,https://www.agoda.com/the-hideout-by-vista-rooms/hotel/kharar-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201906281703073304&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000254219https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/hideout-by-vista-rooms.html,https://www.airbnb.com/rooms/817212450705373394
374,301,6 Rooms @ Tulip Terraces,https://www.stayvista.com/villa/6-rooms-at-tulip-terraces,https://www.agoda.com/en-in/en-in/stayvista-at-6-rooms-tulip-terraces/hotel/manali-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201903261941503676&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000237534https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/thea-homes.html,https://www.airbnb.com/rooms/1309281799190914739
381,260,Juniper Cottage,https://www.stayvista.com/villa/the-cypress,https://www.agoda.com/en-in/the-verandah-by-vista-rooms/hotel/harnagar-jangalia-gaon-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201903191403037812&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000237108https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/the-verandah-by-vista-rooms.html,https://www.airbnb.com/rooms/33623390
387,387,Aashirwaad Villa,https://www.stayvista.com/villa/aashirwaad-villa-coonoor-3-bhk-villa-in-ooty-with-spacious-rooms,https://www.agoda.com/pihoo-villa-by-vista-rooms/hotel/ooty-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201906281232175520&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000254199https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/pihoo-villa-by-vista-rooms.html,https://www.airbnb.com/rooms/768437524309185291
406,268,Shimla Manor,https://www.stayvista.com/villa/2-rooms-at-shimla-manor,https://www.agoda.com/en-in/the-pines-h10681447/hotel/shimla-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202508291055572307&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000680645https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/the-pines.html,https://www.airbnb.com/rooms/1492536740740092080
412,412,Toya Toya,https://www.stayvista.com/villa/toya-toya,,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201907041834272542&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000254807https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/toya-toya-by-vista-rooms.html,https://www.airbnb.com/rooms/672194580192008284
419,268,Shimla Manor,https://www.stayvista.com/villa/4-rooms-at-shimla-manor,https://www.agoda.com/en-in/the-pines-h10681447/hotel/shimla-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202508291055572307&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000680645https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/the-pines.html,https://www.airbnb.com/rooms/1492536740740092080
422,422,The Rain,https://www.stayvista.com/villa/the-rain,,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202311192202093021&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000496479https://www.makemytrip.com/hotels/hotel-details/?hotelId=,,https://www.airbnb.com/rooms/1028251115679130632
423,423,Mistletoe house,https://www.stayvista.com/villa/mistletoe-house,https://www.agoda.com/en-in/en-in/mistletoe-house-by-vista-rooms-h10696439/hotel/nainital-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202305262222386470&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000465783https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/mistletoe-house.html,https://www.airbnb.com/rooms/1515720663764229647
432,432,Padam Hill,https://www.stayvista.com/villa/padam-hill,https://www.agoda.com/en-in/en-in/the-owl-house-by-vista-rooms/hotel/jaipur-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201906281930462472&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000254216https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/padam-hill-by-vista-rooms.html,https://www.airbnb.com/rooms/661373608736527784
